,Country,District,Week,Confirmed Count,"foi_mat[, 1]"
15744,Guinea,SIGUIRI,3/15/16,0,0
15747,Guinea,TELIMELE,3/15/16,0,0
15748,Guinea,TELIMELE,3/15/16,0,0.599936539
15751,Guinea,TOUGUE,3/15/16,0,0
15752,Guinea,TOUGUE,3/15/16,0,0
15755,Guinea,YOMOU,3/15/16,0,2.198505638
15756,Guinea,YOMOU,3/15/16,0,0.6
15759,Liberia,BOMI,3/15/16,0,0
15760,Liberia,BOMI,3/15/16,0,0
15763,Liberia,BONG,3/15/16,0,0
15764,Liberia,BONG,3/15/16,0,0
15767,Liberia,GBARPOLU,3/15/16,0,0
15768,Liberia,GBARPOLU,3/15/16,0,0
15771,Liberia,GRAND BASSA,3/15/16,0,0
15772,Liberia,GRAND BASSA,3/15/16,0,0
15775,Liberia,GRAND CAPE MOUNT,3/15/16,0,0
15776,Liberia,GRAND CAPE MOUNT,3/15/16,0,0
15779,Liberia,GRAND GEDEH,3/15/16,0,0
15780,Liberia,GRAND GEDEH,3/15/16,0,0
15783,Liberia,GRAND KRU,3/15/16,0,0
15784,Liberia,GRAND KRU,3/15/16,0,0
15787,Liberia,LOFA,3/15/16,0,0
15788,Liberia,LOFA,3/15/16,0,0
15791,Liberia,MARGIBI,3/15/16,0,0
15792,Liberia,MARGIBI,3/15/16,0,0
15795,Liberia,MARYLAND,3/15/16,0,0
15796,Liberia,MARYLAND,3/15/16,0,0
15799,Liberia,MONTSERRADO,3/15/16,0,0
15800,Liberia,MONTSERRADO,3/15/16,0,0
15803,Liberia,NIMBA,3/15/16,0,0
15804,Liberia,NIMBA,3/15/16,0,0.598633018
15807,Liberia,RIVER GEE,3/15/16,0,0.499575675
15808,Liberia,RIVER GEE,3/15/16,0,0
15811,Liberia,RIVERCESS,3/15/16,0,0
15812,Liberia,RIVERCESS,3/15/16,0,0
15815,Liberia,SINOE,3/15/16,0,0
15816,Liberia,SINOE,3/15/16,0,0.199905102
15819,Sierra Leone,BO,3/15/16,0,0.496977952
15820,Sierra Leone,BO,3/15/16,0,0
15823,Sierra Leone,BOMBALI,3/15/16,1,3.134741343
15824,Sierra Leone,BOMBALI,3/15/16,0,0.099984536
15827,Sierra Leone,BONTHE,3/15/16,0,0
15828,Sierra Leone,BONTHE,3/15/16,0,0
15831,Sierra Leone,KAILAHUN,3/15/16,0,0
15832,Sierra Leone,KAILAHUN,3/15/16,0,0
15835,Sierra Leone,KAMBIA,3/15/16,0,0
15836,Sierra Leone,KAMBIA,3/15/16,0,0
15839,Sierra Leone,KENEMA,3/15/16,0,0
15840,Sierra Leone,KENEMA,3/15/16,0,0
15843,Sierra Leone,KOINADUGU,3/15/16,0,0
15844,Sierra Leone,KOINADUGU,3/15/16,0,0
15847,Sierra Leone,KONO,3/15/16,0,0
15848,Sierra Leone,KONO,3/15/16,0,0
15851,Sierra Leone,MOYAMBA,3/15/16,0,0
15852,Sierra Leone,MOYAMBA,3/15/16,0,0
15855,Sierra Leone,PORT LOKO,3/15/16,0,0
15856,Sierra Leone,PORT LOKO,3/15/16,0,0
15859,Sierra Leone,PUJEHUN,3/15/16,0,0
15860,Sierra Leone,PUJEHUN,3/15/16,0,0
15863,Sierra Leone,TONKOLILI,3/15/16,0,1.878442964
15864,Sierra Leone,TONKOLILI,3/15/16,0,0.59848571
15867,Sierra Leone,WESTERN AREA RURAL,3/15/16,0,0
15868,Sierra Leone,WESTERN AREA RURAL,3/15/16,0,0
15871,Sierra Leone,WESTERN AREA URBAN,3/15/16,0,0.488202657
15872,Sierra Leone,WESTERN AREA URBAN,3/15/16,0,0.497768208
15875,Guinea,BEYLA,3/22/16,0,0
15876,Guinea,BEYLA,3/22/16,0,0
15879,Guinea,BOFFA,3/22/16,2,0
15880,Guinea,BOFFA,3/22/16,0,0.099924193
15883,Guinea,BOKE,3/22/16,0,5.599875391
15884,Guinea,BOKE,3/22/16,0,0
15887,Guinea,CONAKRY,3/22/16,19,0.498432126
15888,Guinea,CONAKRY,3/22/16,0,0
15891,Guinea,COYAH,3/22/16,7,0
15892,Guinea,COYAH,3/22/16,0,0
15895,Guinea,DABOLA,3/22/16,0,8.395867746
15896,Guinea,DABOLA,3/22/16,0,0
15899,Guinea,DALABA,3/22/16,0,0.299801937
15900,Guinea,DALABA,3/22/16,0,0
15903,Guinea,DINGUIRAYE,3/22/16,0,0
15904,Guinea,DINGUIRAYE,3/22/16,0,0
15907,Guinea,DUBREKA,3/22/16,3,0
15908,Guinea,DUBREKA,3/22/16,0,0
15911,Guinea,FARANAH,3/22/16,0,0
15912,Guinea,FARANAH,3/22/16,0,0
15915,Guinea,FORECARIAH,3/22/16,19,0
15916,Guinea,FORECARIAH,3/22/16,0,0
15919,Guinea,FRIA,3/22/16,3,0.299844603
15920,Guinea,FRIA,3/22/16,0,0
15923,Guinea,GAOUAL,3/22/16,0,0
15924,Guinea,GAOUAL,3/22/16,0,0
15927,Guinea,GUECKEDOU,3/22/16,0,0
15928,Guinea,GUECKEDOU,3/22/16,0,0
15931,Guinea,KANKAN,3/22/16,0,0
15932,Guinea,KANKAN,3/22/16,0,0
15935,Guinea,KEROUANE,3/22/16,0,0
15936,Guinea,KEROUANE,3/22/16,0,0
15939,Guinea,KINDIA,3/22/16,0,0.199662343
15940,Guinea,KINDIA,3/22/16,0,0
15943,Guinea,KISSIDOUGOU,3/22/16,0,0
15944,Guinea,KISSIDOUGOU,3/22/16,0,0
15947,Guinea,KOUBIA,3/22/16,0,0
15948,Guinea,KOUBIA,3/22/16,0,0
15951,Guinea,KOUNDARA,3/22/16,0,0
15952,Guinea,KOUNDARA,3/22/16,0,0
15955,Guinea,KOUROUSSA,3/22/16,0,0
15956,Guinea,KOUROUSSA,3/22/16,0,0
15959,Guinea,LABE,3/22/16,0,0
15960,Guinea,LABE,3/22/16,0,0
15963,Guinea,LELOUMA,3/22/16,0,0
15964,Guinea,LELOUMA,3/22/16,0,0
15967,Guinea,LOLA,3/22/16,0,0
15968,Guinea,LOLA,3/22/16,0,0
15971,Guinea,MACENTA,3/22/16,0,0
15972,Guinea,MACENTA,3/22/16,0,0
15975,Guinea,MALI,3/22/16,0,0
15976,Guinea,MALI,3/22/16,0,0
15979,Guinea,MAMOU,3/22/16,0,0
15980,Guinea,MAMOU,3/22/16,0,0
15983,Guinea,NZEREKORE,3/22/16,0,0
15984,Guinea,NZEREKORE,3/22/16,0,0
15987,Guinea,PITA,3/22/16,0,0.199949469
15988,Guinea,PITA,3/22/16,0,0
15991,Guinea,SIGUIRI,3/22/16,2,0
15992,Guinea,SIGUIRI,3/22/16,0,0
15995,Guinea,TELIMELE,3/22/16,0,0
15996,Guinea,TELIMELE,3/22/16,0,0.499947116
15999,Guinea,TOUGUE,3/22/16,0,0
16000,Guinea,TOUGUE,3/22/16,0,0
16003,Guinea,YOMOU,3/22/16,0,0.099932074
16004,Guinea,YOMOU,3/22/16,0,0.1
16007,Liberia,BOMI,3/22/16,0,0
16008,Liberia,BOMI,3/22/16,0,0
16011,Liberia,BONG,3/22/16,0,0
16012,Liberia,BONG,3/22/16,0,0
16015,Liberia,GBARPOLU,3/22/16,0,0
16016,Liberia,GBARPOLU,3/22/16,0,0
16019,Liberia,GRAND BASSA,3/22/16,0,0
16020,Liberia,GRAND BASSA,3/22/16,0,0
16023,Liberia,GRAND CAPE MOUNT,3/22/16,0,0
16024,Liberia,GRAND CAPE MOUNT,3/22/16,0,0
16027,Liberia,GRAND GEDEH,3/22/16,0,0
16028,Liberia,GRAND GEDEH,3/22/16,0,0
16031,Liberia,GRAND KRU,3/22/16,0,0
16032,Liberia,GRAND KRU,3/22/16,0,0
16035,Liberia,LOFA,3/22/16,0,0
16036,Liberia,LOFA,3/22/16,0,0
16039,Liberia,MARGIBI,3/22/16,0,0
16040,Liberia,MARGIBI,3/22/16,0,0
16043,Liberia,MARYLAND,3/22/16,0,0
16044,Liberia,MARYLAND,3/22/16,0,0
16047,Liberia,MONTSERRADO,3/22/16,0,0
16048,Liberia,MONTSERRADO,3/22/16,0,0
16051,Liberia,NIMBA,3/22/16,0,0
16052,Liberia,NIMBA,3/22/16,0,0.598633018
16055,Liberia,RIVER GEE,3/22/16,0,0
16056,Liberia,RIVER GEE,3/22/16,0,0
16059,Liberia,RIVERCESS,3/22/16,0,0
16060,Liberia,RIVERCESS,3/22/16,0,0
16063,Liberia,SINOE,3/22/16,0,0
16064,Liberia,SINOE,3/22/16,0,0.199905102
16067,Sierra Leone,BO,3/22/16,0,0.496977952
16068,Sierra Leone,BO,3/22/16,0,0
16071,Sierra Leone,BOMBALI,3/22/16,0,3.330662677
16072,Sierra Leone,BOMBALI,3/22/16,0,0.099984536
16075,Sierra Leone,BONTHE,3/22/16,0,0
16076,Sierra Leone,BONTHE,3/22/16,0,0
16079,Sierra Leone,KAILAHUN,3/22/16,0,0
16080,Sierra Leone,KAILAHUN,3/22/16,0,0
16083,Sierra Leone,KAMBIA,3/22/16,0,0
16084,Sierra Leone,KAMBIA,3/22/16,0,0
16087,Sierra Leone,KENEMA,3/22/16,0,0
16088,Sierra Leone,KENEMA,3/22/16,0,0
16091,Sierra Leone,KOINADUGU,3/22/16,0,0
16092,Sierra Leone,KOINADUGU,3/22/16,0,0
16095,Sierra Leone,KONO,3/22/16,0,0
16096,Sierra Leone,KONO,3/22/16,0,0
16099,Sierra Leone,MOYAMBA,3/22/16,0,0
16100,Sierra Leone,MOYAMBA,3/22/16,0,0
16103,Sierra Leone,PORT LOKO,3/22/16,0,0
16104,Sierra Leone,PORT LOKO,3/22/16,0,0
16107,Sierra Leone,PUJEHUN,3/22/16,0,0
16108,Sierra Leone,PUJEHUN,3/22/16,0,0
16111,Sierra Leone,TONKOLILI,3/22/16,0,0.988654192
16112,Sierra Leone,TONKOLILI,3/22/16,0,0.498738091
16115,Sierra Leone,WESTERN AREA RURAL,3/22/16,0,0
16116,Sierra Leone,WESTERN AREA RURAL,3/22/16,0,0
16119,Sierra Leone,WESTERN AREA URBAN,3/22/16,0,0
16120,Sierra Leone,WESTERN AREA URBAN,3/22/16,0,0.199107283
16123,Guinea,BEYLA,3/29/16,0,0
16124,Guinea,BEYLA,3/29/16,0,0
16127,Guinea,BOFFA,3/29/16,0,0
16128,Guinea,BOFFA,3/29/16,0,0.099924193
16131,Guinea,BOKE,3/29/16,0,3.699917669
16132,Guinea,BOKE,3/29/16,0,0
16135,Guinea,CONAKRY,3/29/16,8,0.398726515
16136,Guinea,CONAKRY,3/29/16,0,0
16139,Guinea,COYAH,3/29/16,1,0
16140,Guinea,COYAH,3/29/16,0,0
16143,Guinea,DABOLA,3/29/16,0,5.297392745
16144,Guinea,DABOLA,3/29/16,0,0
16147,Guinea,DALABA,3/29/16,0,0.399735915
16148,Guinea,DALABA,3/29/16,0,0
16151,Guinea,DINGUIRAYE,3/29/16,0,0
16152,Guinea,DINGUIRAYE,3/29/16,0,0
16155,Guinea,DUBREKA,3/29/16,1,0
16156,Guinea,DUBREKA,3/29/16,0,0
16159,Guinea,FARANAH,3/29/16,0,0
16160,Guinea,FARANAH,3/29/16,0,0
16163,Guinea,FORECARIAH,3/29/16,6,0
16164,Guinea,FORECARIAH,3/29/16,0,0
16167,Guinea,FRIA,3/29/16,1,0.399751365
16168,Guinea,FRIA,3/29/16,0,0
16171,Guinea,GAOUAL,3/29/16,0,0
16172,Guinea,GAOUAL,3/29/16,0,0
16175,Guinea,GUECKEDOU,3/29/16,0,0
16176,Guinea,GUECKEDOU,3/29/16,0,0
16179,Guinea,KANKAN,3/29/16,0,0
16180,Guinea,KANKAN,3/29/16,0,0
16183,Guinea,KEROUANE,3/29/16,0,0
16184,Guinea,KEROUANE,3/29/16,0,0
16187,Guinea,KINDIA,3/29/16,4,0.199644092
16188,Guinea,KINDIA,3/29/16,0,0
16191,Guinea,KISSIDOUGOU,3/29/16,0,0
16192,Guinea,KISSIDOUGOU,3/29/16,0,0
16195,Guinea,KOUBIA,3/29/16,0,0
16196,Guinea,KOUBIA,3/29/16,0,0
16199,Guinea,KOUNDARA,3/29/16,0,0
16200,Guinea,KOUNDARA,3/29/16,0,0
16203,Guinea,KOUROUSSA,3/29/16,0,0
16204,Guinea,KOUROUSSA,3/29/16,0,0
16207,Guinea,LABE,3/29/16,0,0
16208,Guinea,LABE,3/29/16,0,0
16211,Guinea,LELOUMA,3/29/16,0,0
16212,Guinea,LELOUMA,3/29/16,0,0
16215,Guinea,LOLA,3/29/16,0,0
16216,Guinea,LOLA,3/29/16,0,0
16219,Guinea,MACENTA,3/29/16,0,0
16220,Guinea,MACENTA,3/29/16,0,0
16223,Guinea,MALI,3/29/16,0,0
16224,Guinea,MALI,3/29/16,0,0
16227,Guinea,MAMOU,3/29/16,0,0
16228,Guinea,MAMOU,3/29/16,0,0
16231,Guinea,NZEREKORE,3/29/16,0,0
16232,Guinea,NZEREKORE,3/29/16,0,0
16235,Guinea,PITA,3/29/16,0,0.099974735
16236,Guinea,PITA,3/29/16,0,0
16239,Guinea,SIGUIRI,3/29/16,0,0
16240,Guinea,SIGUIRI,3/29/16,0,0
16243,Guinea,TELIMELE,3/29/16,0,0
16244,Guinea,TELIMELE,3/29/16,0,0
16247,Guinea,TOUGUE,3/29/16,0,0
16248,Guinea,TOUGUE,3/29/16,0,0
16251,Guinea,YOMOU,3/29/16,0,0
16252,Guinea,YOMOU,3/29/16,0,0
16255,Liberia,BOMI,3/29/16,0,0
16256,Liberia,BOMI,3/29/16,0,0
16259,Liberia,BONG,3/29/16,0,0
16260,Liberia,BONG,3/29/16,0,0
16263,Liberia,GBARPOLU,3/29/16,0,0
16264,Liberia,GBARPOLU,3/29/16,0,0
16267,Liberia,GRAND BASSA,3/29/16,0,0
16268,Liberia,GRAND BASSA,3/29/16,0,0
16271,Liberia,GRAND CAPE MOUNT,3/29/16,0,0
16272,Liberia,GRAND CAPE MOUNT,3/29/16,0,0
16275,Liberia,GRAND GEDEH,3/29/16,0,0
16276,Liberia,GRAND GEDEH,3/29/16,0,0
16279,Liberia,GRAND KRU,3/29/16,0,0
16280,Liberia,GRAND KRU,3/29/16,0,0
16283,Liberia,LOFA,3/29/16,0,0
16284,Liberia,LOFA,3/29/16,0,0
16287,Liberia,MARGIBI,3/29/16,0,0
16288,Liberia,MARGIBI,3/29/16,0,0
16291,Liberia,MARYLAND,3/29/16,0,0
16292,Liberia,MARYLAND,3/29/16,0,0
16295,Liberia,MONTSERRADO,3/29/16,0,0
16296,Liberia,MONTSERRADO,3/29/16,0,0
16299,Liberia,NIMBA,3/29/16,0,0
16300,Liberia,NIMBA,3/29/16,0,0
16303,Liberia,RIVER GEE,3/29/16,0,0
16304,Liberia,RIVER GEE,3/29/16,0,0
16307,Liberia,RIVERCESS,3/29/16,0,0
16308,Liberia,RIVERCESS,3/29/16,0,0
16311,Liberia,SINOE,3/29/16,0,0
16312,Liberia,SINOE,3/29/16,0,0
16315,Sierra Leone,BO,3/29/16,0,0.198791181
16316,Sierra Leone,BO,3/29/16,0,0
16319,Sierra Leone,BOMBALI,3/29/16,0,1.371449338
16320,Sierra Leone,BOMBALI,3/29/16,0,0.099984536
16323,Sierra Leone,BONTHE,3/29/16,0,0
16324,Sierra Leone,BONTHE,3/29/16,0,0
16327,Sierra Leone,KAILAHUN,3/29/16,0,0
16328,Sierra Leone,KAILAHUN,3/29/16,0,0
16331,Sierra Leone,KAMBIA,3/29/16,0,0
16332,Sierra Leone,KAMBIA,3/29/16,0,0
16335,Sierra Leone,KENEMA,3/29/16,0,0
16336,Sierra Leone,KENEMA,3/29/16,0,0
16339,Sierra Leone,KOINADUGU,3/29/16,0,0
16340,Sierra Leone,KOINADUGU,3/29/16,0,0
16343,Sierra Leone,KONO,3/29/16,0,0
16344,Sierra Leone,KONO,3/29/16,0,0
16347,Sierra Leone,MOYAMBA,3/29/16,0,0
16348,Sierra Leone,MOYAMBA,3/29/16,0,0
16351,Sierra Leone,PORT LOKO,3/29/16,0,0
16352,Sierra Leone,PORT LOKO,3/29/16,0,0
16355,Sierra Leone,PUJEHUN,3/29/16,0,0
16356,Sierra Leone,PUJEHUN,3/29/16,0,0
16359,Sierra Leone,TONKOLILI,3/29/16,0,0
16360,Sierra Leone,TONKOLILI,3/29/16,0,0
16363,Sierra Leone,WESTERN AREA RURAL,3/29/16,0,0
16364,Sierra Leone,WESTERN AREA RURAL,3/29/16,0,0
16367,Sierra Leone,WESTERN AREA URBAN,3/29/16,0,0
16368,Sierra Leone,WESTERN AREA URBAN,3/29/16,0,0
16371,Guinea,BEYLA,4/5/16,0,0
16372,Guinea,BEYLA,4/5/16,0,0
16375,Guinea,BOFFA,4/5/16,1,0
16376,Guinea,BOFFA,4/5/16,0,0
16379,Guinea,BOKE,4/5/16,0,2.89993547
16380,Guinea,BOKE,4/5/16,0,0
16383,Guinea,CONAKRY,4/5/16,2,0.398721718
16384,Guinea,CONAKRY,4/5/16,0,0
16387,Guinea,COYAH,4/5/16,2,0
16388,Guinea,COYAH,4/5/16,0,0
16391,Guinea,DABOLA,4/5/16,0,3.698179841
16392,Guinea,DABOLA,4/5/16,0,0
16395,Guinea,DALABA,4/5/16,0,0.399735915
16396,Guinea,DALABA,4/5/16,0,0
16399,Guinea,DINGUIRAYE,4/5/16,0,0
16400,Guinea,DINGUIRAYE,4/5/16,0,0
16403,Guinea,DUBREKA,4/5/16,0,0
16404,Guinea,DUBREKA,4/5/16,0,0
16407,Guinea,FARANAH,4/5/16,0,0
16408,Guinea,FARANAH,4/5/16,0,0
16411,Guinea,FORECARIAH,4/5/16,12,0
16412,Guinea,FORECARIAH,4/5/16,0,0
16415,Guinea,FRIA,4/5/16,0,0.399751365
16416,Guinea,FRIA,4/5/16,0,0
16419,Guinea,GAOUAL,4/5/16,0,0
16420,Guinea,GAOUAL,4/5/16,0,0
16423,Guinea,GUECKEDOU,4/5/16,0,0
16424,Guinea,GUECKEDOU,4/5/16,0,0
16427,Guinea,KANKAN,4/5/16,0,0
16428,Guinea,KANKAN,4/5/16,0,0
16431,Guinea,KEROUANE,4/5/16,0,0
16432,Guinea,KEROUANE,4/5/16,0,0
16435,Guinea,KINDIA,4/5/16,0,0.199644092
16436,Guinea,KINDIA,4/5/16,0,0
16439,Guinea,KISSIDOUGOU,4/5/16,0,0
16440,Guinea,KISSIDOUGOU,4/5/16,0,0
16443,Guinea,KOUBIA,4/5/16,0,0
16444,Guinea,KOUBIA,4/5/16,0,0
16447,Guinea,KOUNDARA,4/5/16,0,0
16448,Guinea,KOUNDARA,4/5/16,0,0
16451,Guinea,KOUROUSSA,4/5/16,0,0
16452,Guinea,KOUROUSSA,4/5/16,0,0
16455,Guinea,LABE,4/5/16,0,0
16456,Guinea,LABE,4/5/16,0,0
16459,Guinea,LELOUMA,4/5/16,0,0
16460,Guinea,LELOUMA,4/5/16,0,0
16463,Guinea,LOLA,4/5/16,0,0
16464,Guinea,LOLA,4/5/16,0,0
16467,Guinea,MACENTA,4/5/16,0,0
16468,Guinea,MACENTA,4/5/16,0,0
16471,Guinea,MALI,4/5/16,0,0
16472,Guinea,MALI,4/5/16,0,0
16475,Guinea,MAMOU,4/5/16,0,0
16476,Guinea,MAMOU,4/5/16,0,0
16479,Guinea,NZEREKORE,4/5/16,0,0
16480,Guinea,NZEREKORE,4/5/16,0,0
16483,Guinea,PITA,4/5/16,0,0
16484,Guinea,PITA,4/5/16,0,0
16487,Guinea,SIGUIRI,4/5/16,0,0
16488,Guinea,SIGUIRI,4/5/16,0,0
16491,Guinea,TELIMELE,4/5/16,0,0
16492,Guinea,TELIMELE,4/5/16,0,0
16495,Guinea,TOUGUE,4/5/16,0,0
16496,Guinea,TOUGUE,4/5/16,0,0
16499,Guinea,YOMOU,4/5/16,0,0
16500,Guinea,YOMOU,4/5/16,0,0
16503,Liberia,BOMI,4/5/16,0,0
16504,Liberia,BOMI,4/5/16,0,0
16507,Liberia,BONG,4/5/16,0,0
16508,Liberia,BONG,4/5/16,0,0
16511,Liberia,GBARPOLU,4/5/16,0,0
16512,Liberia,GBARPOLU,4/5/16,0,0
16515,Liberia,GRAND BASSA,4/5/16,0,0
16516,Liberia,GRAND BASSA,4/5/16,0,0
16519,Liberia,GRAND CAPE MOUNT,4/5/16,0,0
16520,Liberia,GRAND CAPE MOUNT,4/5/16,0,0
16523,Liberia,GRAND GEDEH,4/5/16,0,0
16524,Liberia,GRAND GEDEH,4/5/16,0,0
16527,Liberia,GRAND KRU,4/5/16,0,0
16528,Liberia,GRAND KRU,4/5/16,0,0
16531,Liberia,LOFA,4/5/16,0,0
16532,Liberia,LOFA,4/5/16,0,0
16535,Liberia,MARGIBI,4/5/16,0,0
16536,Liberia,MARGIBI,4/5/16,0,0
16539,Liberia,MARYLAND,4/5/16,0,0
16540,Liberia,MARYLAND,4/5/16,0,0
16543,Liberia,MONTSERRADO,4/5/16,0,0
16544,Liberia,MONTSERRADO,4/5/16,0,0
16547,Liberia,NIMBA,4/5/16,0,0
16548,Liberia,NIMBA,4/5/16,0,0
16551,Liberia,RIVER GEE,4/5/16,0,0
16552,Liberia,RIVER GEE,4/5/16,0,0
16555,Liberia,RIVERCESS,4/5/16,0,0
16556,Liberia,RIVERCESS,4/5/16,0,0
16559,Liberia,SINOE,4/5/16,0,0
16560,Liberia,SINOE,4/5/16,0,0
16563,Sierra Leone,BO,4/5/16,0,0.298186771
16564,Sierra Leone,BO,4/5/16,0,0
16567,Sierra Leone,BOMBALI,4/5/16,0,0.97960667
16568,Sierra Leone,BOMBALI,4/5/16,0,0
16571,Sierra Leone,BONTHE,4/5/16,0,0
16572,Sierra Leone,BONTHE,4/5/16,0,0
16575,Sierra Leone,KAILAHUN,4/5/16,0,0
16576,Sierra Leone,KAILAHUN,4/5/16,0,0
16579,Sierra Leone,KAMBIA,4/5/16,0,0
16580,Sierra Leone,KAMBIA,4/5/16,0,0
16583,Sierra Leone,KENEMA,4/5/16,0,0
16584,Sierra Leone,KENEMA,4/5/16,0,0
16587,Sierra Leone,KOINADUGU,4/5/16,0,0
16588,Sierra Leone,KOINADUGU,4/5/16,0,0
16591,Sierra Leone,KONO,4/5/16,0,0
16592,Sierra Leone,KONO,4/5/16,0,0
16595,Sierra Leone,MOYAMBA,4/5/16,0,0
16596,Sierra Leone,MOYAMBA,4/5/16,0,0
16599,Sierra Leone,PORT LOKO,4/5/16,0,0
16600,Sierra Leone,PORT LOKO,4/5/16,0,0
16603,Sierra Leone,PUJEHUN,4/5/16,0,0
16604,Sierra Leone,PUJEHUN,4/5/16,0,0
16607,Sierra Leone,TONKOLILI,4/5/16,0,0
16608,Sierra Leone,TONKOLILI,4/5/16,0,0
16611,Sierra Leone,WESTERN AREA RURAL,4/5/16,0,0
16612,Sierra Leone,WESTERN AREA RURAL,4/5/16,0,0
16615,Sierra Leone,WESTERN AREA URBAN,4/5/16,0,0
16616,Sierra Leone,WESTERN AREA URBAN,4/5/16,0,0
16619,Guinea,BEYLA,4/12/16,0,0
16620,Guinea,BEYLA,4/12/16,0,0
16623,Guinea,BOFFA,4/12/16,0,0
16624,Guinea,BOFFA,4/12/16,0,0
16627,Guinea,BOKE,4/12/16,0,0.999977748
16628,Guinea,BOKE,4/12/16,0,0
16631,Guinea,CONAKRY,4/12/16,0,0.09968043
16632,Guinea,CONAKRY,4/12/16,0,0
16635,Guinea,COYAH,4/12/16,0,0
16636,Guinea,COYAH,4/12/16,0,0
16639,Guinea,DABOLA,4/12/16,0,1.799114517
16640,Guinea,DABOLA,4/12/16,0,0
16643,Guinea,DALABA,4/12/16,0,0.099933979
16644,Guinea,DALABA,4/12/16,0,0
16647,Guinea,DINGUIRAYE,4/12/16,0,0
16648,Guinea,DINGUIRAYE,4/12/16,0,0
16651,Guinea,DUBREKA,4/12/16,0,0
16652,Guinea,DUBREKA,4/12/16,0,0
16655,Guinea,FARANAH,4/12/16,0,0
16656,Guinea,FARANAH,4/12/16,0,0
16659,Guinea,FORECARIAH,4/12/16,0,0
16660,Guinea,FORECARIAH,4/12/16,0,0
16663,Guinea,FRIA,4/12/16,0,0.399751365
16664,Guinea,FRIA,4/12/16,0,0
16667,Guinea,GAOUAL,4/12/16,0,0
16668,Guinea,GAOUAL,4/12/16,0,0
16671,Guinea,GUECKEDOU,4/12/16,0,0
16672,Guinea,GUECKEDOU,4/12/16,0,0
16675,Guinea,KANKAN,4/12/16,0,0
16676,Guinea,KANKAN,4/12/16,0,0
16679,Guinea,KEROUANE,4/12/16,0,0
16680,Guinea,KEROUANE,4/12/16,0,0
16683,Guinea,KINDIA,4/12/16,0,0
16684,Guinea,KINDIA,4/12/16,0,0
16687,Guinea,KISSIDOUGOU,4/12/16,0,0
16688,Guinea,KISSIDOUGOU,4/12/16,0,0
16691,Guinea,KOUBIA,4/12/16,0,0
16692,Guinea,KOUBIA,4/12/16,0,0
16695,Guinea,KOUNDARA,4/12/16,0,0
16696,Guinea,KOUNDARA,4/12/16,0,0
16699,Guinea,KOUROUSSA,4/12/16,0,0
16700,Guinea,KOUROUSSA,4/12/16,0,0
16703,Guinea,LABE,4/12/16,0,0
16704,Guinea,LABE,4/12/16,0,0
16707,Guinea,LELOUMA,4/12/16,0,0
16708,Guinea,LELOUMA,4/12/16,0,0
16711,Guinea,LOLA,4/12/16,0,0
16712,Guinea,LOLA,4/12/16,0,0
16715,Guinea,MACENTA,4/12/16,0,0
16716,Guinea,MACENTA,4/12/16,0,0
16719,Guinea,MALI,4/12/16,0,0
16720,Guinea,MALI,4/12/16,0,0
16723,Guinea,MAMOU,4/12/16,0,0
16724,Guinea,MAMOU,4/12/16,0,0
16727,Guinea,NZEREKORE,4/12/16,0,0
16728,Guinea,NZEREKORE,4/12/16,0,0
16731,Guinea,PITA,4/12/16,0,0
16732,Guinea,PITA,4/12/16,0,0
16735,Guinea,SIGUIRI,4/12/16,0,0
16736,Guinea,SIGUIRI,4/12/16,0,0
16739,Guinea,TELIMELE,4/12/16,0,0
16740,Guinea,TELIMELE,4/12/16,0,0
16743,Guinea,TOUGUE,4/12/16,0,0
16744,Guinea,TOUGUE,4/12/16,0,0
16747,Guinea,YOMOU,4/12/16,0,0
16748,Guinea,YOMOU,4/12/16,0,0
16751,Liberia,BOMI,4/12/16,0,0
16752,Liberia,BOMI,4/12/16,0,0
16755,Liberia,BONG,4/12/16,0,0
16756,Liberia,BONG,4/12/16,0,0
16759,Liberia,GBARPOLU,4/12/16,0,0
16760,Liberia,GBARPOLU,4/12/16,0,0
16763,Liberia,GRAND BASSA,4/12/16,0,0
16764,Liberia,GRAND BASSA,4/12/16,0,0
16767,Liberia,GRAND CAPE MOUNT,4/12/16,0,0
16768,Liberia,GRAND CAPE MOUNT,4/12/16,0,0
16771,Liberia,GRAND GEDEH,4/12/16,0,0
16772,Liberia,GRAND GEDEH,4/12/16,0,0
16775,Liberia,GRAND KRU,4/12/16,0,0
16776,Liberia,GRAND KRU,4/12/16,0,0
16779,Liberia,LOFA,4/12/16,0,0
16780,Liberia,LOFA,4/12/16,0,0
