"","Country","District_Name","Week","Probable","Confirmed","ConfirmedFOI","ProbableFOI","DistrictID","WeekID","probable_cumulative","confirmed_cumulative"
"6774","Liberia","GRAND GEDEH","1/12/15",0,0,1.26974659905894,1.5260411260539,"GRAND GEDEH",55,0,0
"6776","Liberia","GRAND KRU","1/12/15",0,0,1.19994524203166,1.42533450567251,"GRAND KRU",55,0,0
"6778","Liberia","LOFA","1/12/15",0,0,0.234861341900449,0.293798000791689,"LOFA",55,0,0
"6780","Liberia","MARGIBI","1/12/15",0,0,0,0,"MARGIBI",55,0,0
"6782","Liberia","MARYLAND","1/12/15",0,0,0.576610754136085,0.620573733627148,"MARYLAND",55,0,0
"6784","Liberia","MONTSERRADO","1/12/15",0,0,0,0,"MONTSERRADO",55,0,0
"6786","Liberia","NIMBA","1/12/15",0,0,2.69534010273014,3.24415444202145,"NIMBA",55,0,0
"6788","Liberia","RIVER GEE","1/12/15",0,0,3.7265739930438,3.83501147371037,"RIVER GEE",55,0,0
"6790","Liberia","RIVERCESS","1/12/15",0,0,1.32956576961485,1.55577800260777,"RIVERCESS",55,0,0
"6792","Liberia","SINOE","1/12/15",0,0,4.36982130715548,4.76472489099946,"SINOE",55,0,0
"6794","Sierra Leone","BO","1/12/15",6,2,2.01437906161479,2.40268436255512,"BO",55,0,0
"6796","Sierra Leone","BOMBALI","1/12/15",5,5,2.85811048942738,2.88632732162341,"BOMBALI",55,0,0
"6798","Sierra Leone","BONTHE","1/12/15",0,0,0.0769606225154624,0.131026874347734,"BONTHE",55,0,0
"6800","Sierra Leone","KAILAHUN","1/12/15",0,0,0.0506230639267673,0.105997472692028,"KAILAHUN",55,0,0
"6802","Sierra Leone","KAMBIA","1/12/15",7,7,0.246756637742439,0.246748975080547,"KAMBIA",55,0,0
"6804","Sierra Leone","KENEMA","1/12/15",1,1,1.7113134939384,2.20753046652753,"KENEMA",55,0,0
"6806","Sierra Leone","KOINADUGU","1/12/15",0,0,1.31983447822667,1.44537389766517,"KOINADUGU",55,0,0
"6808","Sierra Leone","KONO","1/12/15",16,5,1.25553058278511,1.40324072397242,"KONO",55,0,0
"6810","Sierra Leone","MOYAMBA","1/12/15",5,5,1.38067449704175,1.51665627983828,"MOYAMBA",55,0,0
"6812","Sierra Leone","PORT LOKO","1/12/15",44,33,1.42847773939936,1.54490052796069,"PORT LOKO",55,0,0
"6814","Sierra Leone","PUJEHUN","1/12/15",0,0,0.113319426942148,0.215087964747834,"PUJEHUN",55,0,0
"6816","Sierra Leone","TONKOLILI","1/12/15",3,3,4.82240092347603,5.00607866586322,"TONKOLILI",55,0,0
"6818","Sierra Leone","WESTERN AREA RURAL","1/12/15",13,13,3.23456052645759,3.28578993554387,"WESTERN AREA RURAL",55,0,0
"6820","Sierra Leone","WESTERN AREA URBAN","1/12/15",67,39,4.80549748629182,4.93527902465556,"WESTERN AREA URBAN",55,0,0
"6822","Guinea","BEYLA","1/19/15",0,0,0.693074977340111,0.693074977340111,"BEYLA",56,0,0
"6824","Guinea","BOFFA","1/19/15",0,0,0.469962763834776,0.565244245323359,"BOFFA",56,0,0
"6826","Guinea","BOKE","1/19/15",0,0,3.00568048939719,3.30394985380404,"BOKE",56,0,0
"6828","Guinea","CONAKRY","1/19/15",8,6,2.4067323196126,2.40851336018196,"CONAKRY",56,0,0
"6830","Guinea","COYAH","1/19/15",1,1,1.82402211004159,1.9735201901473,"COYAH",56,0,0
"6832","Guinea","DABOLA","1/19/15",0,0,3.33358462194564,3.93292638446896,"DABOLA",56,0,0
"6834","Guinea","DALABA","1/19/15",0,0,0.431759265892339,0.444662121088941,"DALABA",56,0,0
"6836","Guinea","DINGUIRAYE","1/19/15",0,0,0.444685821261446,0.703094930681307,"DINGUIRAYE",56,0,0
"6838","Guinea","DUBREKA","1/19/15",0,0,0.41862178844841,0.444587442727,"DUBREKA",56,0,0
"6840","Guinea","FARANAH","1/19/15",0,0,1.29734395890956,1.63295361348218,"FARANAH",56,0,0
"6842","Guinea","FORECARIAH","1/19/15",28,15,0.271482702292254,0.286574592032061,"FORECARIAH",56,0,0
"6844","Guinea","FRIA","1/19/15",0,0,0.788446058705092,0.797495809377236,"FRIA",56,0,0
"6846","Guinea","GAOUAL","1/19/15",0,0,0.182321556793955,0.198850858745165,"GAOUAL",56,0,0
"6848","Guinea","GUECKEDOU","1/19/15",0,0,1.9509619610871,1.95347126061468,"GUECKEDOU",56,0,0
"6850","Guinea","KANKAN","1/19/15",0,0,0.0392181062065503,0.039217943272154,"KANKAN",56,0,0
"6852","Guinea","KEROUANE","1/19/15",0,0,0.01978766695479,0.0197874811106325,"KEROUANE",56,0,0
"6854","Guinea","KINDIA","1/19/15",1,1,0.615656803361014,0.647520074247975,"KINDIA",56,0,0
"6856","Guinea","KISSIDOUGOU","1/19/15",0,0,0.148420005118273,0.165514438477573,"KISSIDOUGOU",56,0,0
"6858","Guinea","KOUBIA","1/19/15",0,0,0,0,"KOUBIA",56,0,0
"6860","Guinea","KOUNDARA","1/19/15",0,0,0,0,"KOUNDARA",56,0,0
"6862","Guinea","KOUROUSSA","1/19/15",0,0,0.469978463395793,0.73232917675868,"KOUROUSSA",56,0,0
"6864","Guinea","LABE","1/19/15",0,0,0.431782416425538,0.444685821261446,"LABE",56,0,0
"6866","Guinea","LELOUMA","1/19/15",0,0,0.553885113226438,0.576613364303994,"LELOUMA",56,0,0
"6868","Guinea","LOLA","1/19/15",4,4,0.027604129822194,0.0334184487682656,"LOLA",56,0,0
"6870","Guinea","MACENTA","1/19/15",1,1,1.5583577034607,1.78968713481216,"MACENTA",56,0,0
"6872","Guinea","MALI","1/19/15",1,1,0,0,"MALI",56,0,0
"6874","Guinea","MAMOU","1/19/15",0,0,0.457424847038875,0.72270598280149,"MAMOU",56,0,0
"6876","Guinea","N'ZEREKORE","1/19/15",3,2,1.53773637521981,1.77577453438094,"NZEREKORE",56,0,0
"6878","Guinea","PITA","1/19/15",0,0,3.33929760820578,3.37482551940081,"PITA",56,0,0
"6880","Guinea","SIGUIRI","1/19/15",0,0,0.693129925371525,0.693125611527898,"SIGUIRI",56,0,0
"6882","Guinea","TELIMELE","1/19/15",0,0,2.47976488636842,2.57247219185446,"TELIMELE",56,0,0
"6884","Guinea","TOUGUE","1/19/15",0,0,0,0,"TOUGUE",56,0,0
"6886","Guinea","YOMOU","1/19/15",0,0,5.20398308752028,5.49715795122206,"YOMOU",56,0,0
"6888","Liberia","BOMI","1/19/15",0,0,0,0,"BOMI",56,0,0
"6890","Liberia","BONG","1/19/15",0,0,0.308132130326882,0.433587575509117,"BONG",56,0,0
"6892","Liberia","GBARPOLU","1/19/15",0,0,0.00399151834829035,0.00598126088130902,"GBARPOLU",56,0,0
"6894","Liberia","GRAND BASSA","1/19/15",0,0,0.165490480697495,0.262279131027797,"GRAND BASSA",56,0,0
"6896","Liberia","GRAND CAPE MOUNT","1/19/15",0,0,0.00299413675582509,0.00498418117721217,"GRAND CAPE MOUNT",56,0,0
"6898","Liberia","GRAND GEDEH","1/19/15",0,0,0.97831402016595,1.18782994163151,"GRAND GEDEH",56,0,0
"6900","Liberia","GRAND KRU","1/19/15",0,0,0.916273953679097,1.09845381671032,"GRAND KRU",56,0,0
"6902","Liberia","LOFA","1/19/15",0,0,0.172111998293283,0.222858652110732,"LOFA",56,0,0
"6904","Liberia","MARGIBI","1/19/15",0,0,0,0,"MARGIBI",56,0,0
"6906","Liberia","MARYLAND","1/19/15",0,0,0.542321797391404,0.576610754136085,"MARYLAND",56,0,0
"6908","Liberia","MONTSERRADO","1/19/15",0,0,0,0,"MONTSERRADO",56,0,0
"6910","Liberia","NIMBA","1/19/15",0,0,2.30052400072087,2.80194919829398,"NIMBA",56,0,0
"6912","Liberia","RIVER GEE","1/19/15",0,0,3.63169724000959,3.71879344310171,"RIVER GEE",56,0,0
"6914","Liberia","RIVERCESS","1/19/15",0,0,1.078267605594,1.25252838564327,"RIVERCESS",56,0,0
"6916","Liberia","SINOE","1/19/15",0,0,3.71099890308526,4.14422474231033,"SINOE",56,0,0
"6918","Sierra Leone","BO","1/19/15",1,0,1.88958212917622,2.1059404314093,"BO",56,0,0
"6920","Sierra Leone","BOMBALI","1/19/15",8,8,2.60681301832281,2.64720253546592,"BOMBALI",56,0,0
"6922","Sierra Leone","BONTHE","1/19/15",0,0,0.0769606225154624,0.0953091522805594,"BONTHE",56,0,0
"6924","Sierra Leone","KAILAHUN","1/19/15",0,0,0.724882905869449,0.743941659801401,"KAILAHUN",56,0,0
"6926","Sierra Leone","KAMBIA","1/19/15",11,10,0.797231265842116,0.797210407569436,"KAMBIA",56,0,0
"6928","Sierra Leone","KENEMA","1/19/15",0,0,1.73273970406224,2.10826598624339,"KENEMA",56,0,0
"6930","Sierra Leone","KOINADUGU","1/19/15",0,0,1.02289035476204,1.20653128274408,"KOINADUGU",56,0,0
"6932","Sierra Leone","KONO","1/19/15",9,6,0.972470558611325,1.17658929191861,"KONO",56,0,0
"6934","Sierra Leone","MOYAMBA","1/19/15",2,1,1.1308506071047,1.3022867720103,"MOYAMBA",56,0,0
"6936","Sierra Leone","PORT LOKO","1/19/15",14,10,1.18004445715486,1.33773636104149,"PORT LOKO",56,0,0
"6938","Sierra Leone","PUJEHUN","1/19/15",0,0,0.131017650472253,0.182301394022783,"PUJEHUN",56,0,0
"6940","Sierra Leone","TONKOLILI","1/19/15",5,5,4.37288703614889,4.67538717800638,"TONKOLILI",56,0,0
"6942","Sierra Leone","WESTERN AREA RURAL","1/19/15",21,16,3.238473736536,3.24691278132782,"WESTERN AREA RURAL",56,0,0
"6944","Sierra Leone","WESTERN AREA URBAN","1/19/15",52,40,4.3476077962544,4.48000944759188,"WESTERN AREA URBAN",56,0,0
"6946","Guinea","BEYLA","1/26/15",0,0,0,0,"BEYLA",57,0,0
"6948","Guinea","BOFFA","1/26/15",1,1,0.418671433269474,0.457363971886268,"BOFFA",57,0,0
"6950","Guinea","BOKE","1/26/15",0,0,2.84257899856482,2.95386596030351,"BOKE",57,0,0
"6952","Guinea","CONAKRY","1/26/15",6,6,1.79820587239608,1.95138643781856,"CONAKRY",57,0,0
"6954","Guinea","COYAH","1/26/15",1,1,1.13740334926467,1.14377636975326,"COYAH",57,0,0
"6956","Guinea","DABOLA","1/26/15",0,0,3.36724833168613,3.87154265833348,"DABOLA",57,0,0
"6958","Guinea","DALABA","1/26/15",0,0,0.336453373264227,0.336453373264227,"DALABA",57,0,0
"6960","Guinea","DINGUIRAYE","1/26/15",0,0,0.444685821261446,0.662685496678786,"DINGUIRAYE",57,0,0
"6962","Guinea","DUBREKA","1/26/15",1,0,0.307416187148847,0.336393066084791,"DUBREKA",57,0,0
"6964","Guinea","FARANAH","1/26/15",1,1,0.684023417609646,1.21235819506682,"FARANAH",57,0,0
"6966","Guinea","FORECARIAH","1/26/15",18,13,0.152671878057823,0.169664281377273,"FORECARIAH",57,0,0
"6968","Guinea","FRIA","1/26/15",0,0,1.15055786473984,1.15686699269458,"FRIA",57,0,0
"6970","Guinea","GAOUAL","1/26/15",0,0,0.148420005118273,0.165514438477573,"GAOUAL",57,0,0
"6972","Guinea","GUECKEDOU","1/26/15",0,0,3.09021089947458,3.09075601893767,"GUECKEDOU",57,0,0
"6974","Guinea","KANKAN","1/26/15",0,0,0,0,"KANKAN",57,0,0
"6976","Guinea","KEROUANE","1/26/15",0,0,0,0,"KEROUANE",57,0,0
"6978","Guinea","KINDIA","1/26/15",1,1,0.949244879038803,0.956909587402999,"KINDIA",57,0,0
"6980","Guinea","KISSIDOUGOU","1/26/15",0,0,0.350656871613169,0.364643113587909,"KISSIDOUGOU",57,0,0
"6982","Guinea","KOUBIA","1/26/15",0,0,0,0,"KOUBIA",57,0,0
"6984","Guinea","KOUNDARA","1/26/15",0,0,0,0,"KOUNDARA",57,0,0
"6986","Guinea","KOUROUSSA","1/26/15",0,0,0.44466173088813,0.672907951166653,"KOUROUSSA",57,0,0
"6988","Guinea","LABE","1/26/15",0,0,0.322083499169113,0.322083499169113,"LABE",57,0,0
"6990","Guinea","LELOUMA","1/26/15",0,0,0.431782416425538,0.444685821261446,"LELOUMA",57,0,0
"6992","Guinea","LOLA","1/26/15",15,15,0.00199702295927932,0.00796354941163959,"LOLA",57,0,0
"6994","Guinea","MACENTA","1/26/15",0,0,1.22208669679263,1.50214335167696,"MACENTA",57,0,0
"6996","Guinea","MALI","1/26/15",0,0,0,0,"MALI",57,0,0
"6998","Guinea","MAMOU","1/26/15",0,0,0.458689869345462,0.684106435907796,"MAMOU",57,0,0
"7000","Guinea","N'ZEREKORE","1/26/15",1,0,1.09290877953448,1.40952418668141,"NZEREKORE",57,0,0
"7002","Guinea","PITA","1/26/15",0,0,3.00466800126128,3.00565515875571,"PITA",57,0,0
"7004","Guinea","SIGUIRI","1/26/15",1,1,0,0,"SIGUIRI",57,0,0
"7006","Guinea","TELIMELE","1/26/15",0,0,2.27816581729763,2.37940856065637,"TELIMELE",57,0,0
"7008","Guinea","TOUGUE","1/26/15",2,2,0,0,"TOUGUE",57,0,0
"7010","Guinea","YOMOU","1/26/15",0,0,4.60512293721532,5.04340923886637,"YOMOU",57,0,0
"7012","Liberia","BOMI","1/26/15",0,0,0,0,"BOMI",57,0,0
"7014","Liberia","BONG","1/26/15",0,0,0.214240902060873,0.346305260335704,"BONG",57,0,0
"7016","Liberia","GBARPOLU","1/26/15",0,0,0.00399151834829035,0.00697466874677049,"GBARPOLU",57,0,0
"7018","Liberia","GRAND BASSA","1/26/15",0,0,0.131008974803933,0.231035596696194,"GRAND BASSA",57,0,0
"7020","Liberia","GRAND CAPE MOUNT","1/26/15",0,0,0.00299413675582509,0.00597804328396006,"GRAND CAPE MOUNT",57,0,0
"7022","Liberia","GRAND GEDEH","1/26/15",0,0,0.598827763432464,0.858650443203966,"GRAND GEDEH",57,0,0
"7024","Liberia","GRAND KRU","1/26/15",0,0,0.576601110593751,0.788327703357716,"GRAND KRU",57,0,0
"7026","Liberia","LOFA","1/26/15",0,0,0.114112543496952,0.161905667240493,"LOFA",57,0,0
"7028","Liberia","MARGIBI","1/26/15",0,0,0,0,"MARGIBI",57,0,0
"7030","Liberia","MARYLAND","1/26/15",0,0,0.378434559003789,0.392040155926834,"MARYLAND",57,0,0
"7032","Liberia","MONTSERRADO","1/26/15",0,0,0,0,"MONTSERRADO",57,0,0
"7034","Liberia","NIMBA","1/26/15",0,0,1.25805014392457,2.2996173929893,"NIMBA",57,0,0
"7036","Liberia","RIVER GEE","1/26/15",0,0,3.19121767835578,3.24714071699624,"RIVER GEE",57,0,0
"7038","Liberia","RIVERCESS","1/26/15",0,0,1.84984704470042,1.92833796436485,"RIVERCESS",57,0,0
"7040","Liberia","SINOE","1/26/15",0,0,2.86777209418377,3.63054345654437,"SINOE",57,0,0
"7042","Sierra Leone","BO","1/26/15",1,0,2.01704196459226,2.09123408336618,"BO",57,0,0
"7044","Sierra Leone","BOMBALI","1/26/15",6,6,1.87338653165032,1.95007373645263,"BOMBALI",57,0,0
"7046","Sierra Leone","BONTHE","1/26/15",0,0,0.0953096660425743,0.0953091522805594,"BONTHE",57,0,0
"7048","Sierra Leone","KAILAHUN","1/26/15",0,0,0.732112134746977,0.760411705080032,"KAILAHUN",57,0,0
"7050","Sierra Leone","KAMBIA","1/26/15",6,6,0.73209809319724,0.732078385812599,"KAMBIA",57,0,0
"7052","Sierra Leone","KENEMA","1/26/15",4,4,1.71850148539997,2.20752481775414,"KENEMA",57,0,0
"7054","Sierra Leone","KOINADUGU","1/26/15",0,0,1.51258647635194,1.62117788581185,"KOINADUGU",57,0,0
"7056","Sierra Leone","KONO","1/26/15",11,5,0.955316313807319,1.15635126181268,"KONO",57,0,0
"7058","Sierra Leone","MOYAMBA","1/26/15",2,2,1.00011324654395,1.17497489296344,"MOYAMBA",57,0,0
"7060","Sierra Leone","PORT LOKO","1/26/15",41,30,0.999064019367779,1.17316961467482,"PORT LOKO",57,0,0
"7062","Sierra Leone","PUJEHUN","1/26/15",0,0,0.148408086287892,0.198829043269804,"PUJEHUN",57,0,0
"7064","Sierra Leone","TONKOLILI","1/26/15",0,0,4.30673527671521,4.60720611439783,"TONKOLILI",57,0,0
"7066","Sierra Leone","WESTERN AREA RURAL","1/26/15",10,5,2.26913545260166,2.28944517296492,"WESTERN AREA RURAL",57,0,0
"7068","Sierra Leone","WESTERN AREA URBAN","1/26/15",35,20,3.55776923184894,3.80766355992256,"WESTERN AREA URBAN",57,0,0
"7070","Guinea","BEYLA","2/2/15",0,0,0,0,"BEYLA",58,0,0
"7072","Guinea","BOFFA","2/2/15",0,0,0.620523910694016,0.672863248426305,"BOFFA",58,0,0
"7074","Guinea","BOKE","2/2/15",0,0,3.58629070181101,3.64073691199189,"BOKE",58,0,0
"7076","Guinea","CONAKRY","2/2/15",23,23,1.94854776156171,2.19920227820981,"CONAKRY",58,0,0
"7078","Guinea","COYAH","2/2/15",1,1,0.760466984639921,0.77896827908123,"COYAH",58,0,0
"7080","Guinea","DABOLA","2/2/15",0,0,4.0253033745234,4.35663328168102,"DABOLA",58,0,0
"7082","Guinea","DALABA","2/2/15",0,0,0.307467223414637,0.307467223414637,"DALABA",58,0,0
"7084","Guinea","DINGUIRAYE","2/2/15",0,0,0.741937344729377,0.932160982318626,"DINGUIRAYE",58,0,0
"7086","Guinea","DUBREKA","2/2/15",7,6,0.277564562000587,0.350568608501204,"DUBREKA",58,0,0
"7088","Guinea","FARANAH","2/2/15",0,0,0.94068604555291,1.09910992308541,"FARANAH",58,0,0
"7090","Guinea","FORECARIAH","2/2/15",31,27,0.152656246469689,0.186372472398829,"FORECARIAH",58,0,0
"7092","Guinea","FRIA","2/2/15",0,0,1.41097130755502,1.81154476233674,"FRIA",58,0,0
"7094","Guinea","GAOUAL","2/2/15",0,0,0.0953101798043249,0.113328685307003,"GAOUAL",58,0,0
"7096","Guinea","GUECKEDOU","2/2/15",0,0,3.1772150073406,3.17685010010941,"GUECKEDOU",58,0,0
"7098","Guinea","KANKAN","2/2/15",0,0,0,0,"KANKAN",58,0,0
"7100","Guinea","KEROUANE","2/2/15",0,0,0,0,"KEROUANE",58,0,0
"7102","Guinea","KINDIA","2/2/15",3,1,0.901287963374192,0.909328508557643,"KINDIA",58,0,0
"7104","Guinea","KISSIDOUGOU","2/2/15",0,0,0.378436435720245,0.378436435720245,"KISSIDOUGOU",58,0,0
"7106","Guinea","KOUBIA","2/2/15",0,0,0,0,"KOUBIA",58,0,0
"7108","Guinea","KOUNDARA","2/2/15",0,0,0,0,"KOUNDARA",58,0,0
"7110","Guinea","KOUROUSSA","2/2/15",0,0,0.741902192255518,0.932118871584763,"KOUROUSSA",58,0,0
"7112","Guinea","LABE","2/2/15",0,0,0.29266961396282,0.29266961396282,"LABE",58,0,0
"7114","Guinea","LELOUMA","2/2/15",0,0,0.364643113587909,0.378436435720245,"LELOUMA",58,0,0
"7116","Guinea","LOLA","2/2/15",4,4,0,0.00199679512114321,"LOLA",58,0,0
"7118","Guinea","MACENTA","2/2/15",0,0,1.14893677746385,1.34882484302553,"MACENTA",58,0,0
"7120","Guinea","MALI","2/2/15",1,1,0,0,"MALI",58,0,0
"7122","Guinea","MAMOU","2/2/15",0,0,0.752359040191791,0.940788203474543,"MAMOU",58,0,0
"7124","Guinea","N'ZEREKORE","2/2/15",0,0,0.992914742185045,1.22449647479662,"NZEREKORE",58,0,0
"7126","Guinea","PITA","2/2/15",0,0,2.89699242928969,2.89809216136905,"PITA",58,0,0
"7128","Guinea","SIGUIRI","2/2/15",0,0,0,0,"SIGUIRI",58,0,0
"7130","Guinea","TELIMELE","2/2/15",0,0,1.96278650053417,2.1040010322006,"TELIMELE",58,0,0
"7132","Guinea","TOUGUE","2/2/15",0,0,0,0,"TOUGUE",58,0,0
"7134","Guinea","YOMOU","2/2/15",0,0,4.45428015827823,4.79573970792203,"YOMOU",58,0,0
"7136","Liberia","BOMI","2/2/15",0,0,0,0,"BOMI",58,0,0
"7138","Liberia","BONG","2/2/15",0,0,0.152674316607731,0.215033834504058,"BONG",58,0,0
"7140","Liberia","GBARPOLU","2/2/15",0,0,0.00299513141282413,0.00498686517525045,"GBARPOLU",58,0,0
"7142","Liberia","GRAND BASSA","2/2/15",0,0,0.076949407388683,0.113289159968484,"GRAND BASSA",58,0,0
"7144","Liberia","GRAND CAPE MOUNT","2/2/15",0,0,0.00199708693390988,0.00398933032581974,"GRAND CAPE MOUNT",58,0,0
"7146","Liberia","GRAND GEDEH","2/2/15",0,0,0.565305434657103,0.797496538275673,"GRAND GEDEH",58,0,0
"7148","Liberia","GRAND KRU","2/2/15",0,0,0.565301733862315,0.779196211119735,"GRAND KRU",58,0,0
"7150","Liberia","LOFA","2/2/15",0,0,0.103359819983724,0.134351595233542,"LOFA",58,0,0
"7152","Liberia","MARGIBI","2/2/15",0,0,0,0,"MARGIBI",58,0,0
"7154","Liberia","MARYLAND","2/2/15",0,0,0.405463122596443,0.418708297096102,"MARYLAND",58,0,0
"7156","Liberia","MONTSERRADO","2/2/15",0,0,0,0,"MONTSERRADO",58,0,0
"7158","Liberia","NIMBA","2/2/15",0,0,0.354119020867198,1.35036718152234,"NIMBA",58,0,0
"7160","Liberia","RIVER GEE","2/2/15",0,0,3.26796523231807,3.3198587801517,"RIVER GEE",58,0,0
"7162","Liberia","RIVERCESS","2/2/15",0,0,1.65995676957957,1.74019537078426,"RIVERCESS",58,0,0
"7164","Liberia","SINOE","2/2/15",0,0,2.67952550111444,3.54483243167905,"SINOE",58,0,0
"7166","Sierra Leone","BO","2/2/15",0,0,1.24660147228965,1.38575535489635,"BO",58,0,0
"7168","Sierra Leone","BOMBALI","2/2/15",3,3,1.70696692587396,1.79029294612253,"BOMBALI",58,0,0
"7170","Sierra Leone","BONTHE","2/2/15",0,0,0.019802516484844,0.0198024056734962,"BONTHE",58,0,0
"7172","Sierra Leone","KAILAHUN","2/2/15",0,0,0.723430767459584,0.742517238008384,"KAILAHUN",58,0,0
"7174","Sierra Leone","KAMBIA","2/2/15",9,9,1.11804740443325,1.11802185048145,"KAMBIA",58,0,0
"7176","Sierra Leone","KENEMA","2/2/15",0,0,1.49897261337665,1.93945834305692,"KENEMA",58,0,0
"7178","Sierra Leone","KOINADUGU","2/2/15",0,0,1.50373771630043,1.60504523174255,"KOINADUGU",58,0,0
"7180","Sierra Leone","KONO","2/2/15",13,2,0.940601272093602,1.12505041865816,"KONO",58,0,0
"7182","Sierra Leone","MOYAMBA","2/2/15",2,2,0.955003005833981,1.13081164176056,"MOYAMBA",58,0,0
"7184","Sierra Leone","PORT LOKO","2/2/15",41,32,0.984227594715567,1.15444873462441,"PORT LOKO",58,0,0
"7186","Sierra Leone","PUJEHUN","2/2/15",0,0,0.0582640169230343,0.0952991819795373,"PUJEHUN",58,0,0
"7188","Sierra Leone","TONKOLILI","2/2/15",3,2,4.291538104796,4.57540608867027,"TONKOLILI",58,0,0
"7190","Sierra Leone","WESTERN AREA RURAL","2/2/15",14,11,2.15548087282287,2.29145667384852,"WESTERN AREA RURAL",58,0,0
"7192","Sierra Leone","WESTERN AREA URBAN","2/2/15",33,25,3.49858017523783,3.82953112996857,"WESTERN AREA URBAN",58,0,0
"7194","Guinea","BEYLA","2/9/15",0,0,0,0,"BEYLA",59,0,0
"7196","Guinea","BOFFA","2/9/15",4,1,0.662630579075893,0.693054786815647,"BOFFA",59,0,0
"7198","Guinea","BOKE","2/9/15",0,0,3.73957039614209,3.74004556837585,"BOKE",59,0,0
"7200","Guinea","CONAKRY","2/9/15",12,12,2.89123814845344,2.99646629537919,"CONAKRY",59,0,0
"7202","Guinea","COYAH","2/9/15",2,2,0.858290696914461,0.875080014354526,"COYAH",59,0,0
"7204","Guinea","DABOLA","2/9/15",0,0,4.17433883204572,4.35663328168102,"DABOLA",59,0,0
"7206","Guinea","DALABA","2/9/15",0,0,0.215098601252704,0.215098601252704,"DALABA",59,0,0
"7208","Guinea","DINGUIRAYE","2/9/15",0,0,0.824175442966349,0.932160982318626,"DINGUIRAYE",59,0,0
"7210","Guinea","DUBREKA","2/9/15",11,11,0.405361576145624,0.469879161208453,"DUBREKA",59,0,0
"7212","Guinea","FARANAH","2/9/15",0,0,0.978973105048296,1.08569704451531,"FARANAH",59,0,0
"7214","Guinea","FORECARIAH","2/9/15",28,24,0.326988022813385,0.355351710288435,"FORECARIAH",59,0,0
"7216","Guinea","FRIA","2/9/15",0,0,1.12491560443625,1.62922388266512,"FRIA",59,0,0
"7218","Guinea","GAOUAL","2/9/15",0,0,0.0769610411361284,0.0953101798043249,"GAOUAL",59,0,0
"7220","Guinea","GUECKEDOU","2/9/15",0,0,2.9948594460966,3.08980198513803,"GUECKEDOU",59,0,0
"7222","Guinea","KANKAN","2/9/15",0,0,0,0,"KANKAN",59,0,0
"7224","Guinea","KEROUANE","2/9/15",0,0,0,0,"KEROUANE",59,0,0
"7226","Guinea","KINDIA","2/9/15",0,0,0.843201450923145,0.851725432193403,"KINDIA",59,0,0
"7228","Guinea","KISSIDOUGOU","2/9/15",0,0,0.322083499169113,0.350656871613169,"KISSIDOUGOU",59,0,0
"7230","Guinea","KOUBIA","2/9/15",0,0,0,0,"KOUBIA",59,0,0
"7232","Guinea","KOUNDARA","2/9/15",0,0,0,0,"KOUNDARA",59,0,0
"7234","Guinea","KOUROUSSA","2/9/15",0,0,0.824137767540142,0.932118871584763,"KOUROUSSA",59,0,0
"7236","Guinea","LABE","2/9/15",0,0,0.198850858745165,0.198850858745165,"LABE",59,0,0
"7238","Guinea","LELOUMA","2/9/15",0,0,0.262364264467491,0.27763173659828,"LELOUMA",59,0,0
"7240","Guinea","LOLA","2/9/15",2,0,0,0.00199677233732683,"LOLA",59,0,0
"7242","Guinea","MACENTA","2/9/15",0,0,1.21619114172171,1.41880983888738,"MACENTA",59,0,0
"7244","Guinea","MALI","2/9/15",2,2,0,0,"MALI",59,0,0
"7246","Guinea","MAMOU","2/9/15",0,0,0.833778310299691,0.940788203474543,"MAMOU",59,0,0
"7248","Guinea","N'ZEREKORE","2/9/15",0,0,1.09825542896237,1.31432736549066,"NZEREKORE",59,0,0
"7250","Guinea","PITA","2/9/15",0,0,2.49318227500507,2.49483048797635,"PITA",59,0,0
"7252","Guinea","SIGUIRI","2/9/15",0,0,0,0,"SIGUIRI",59,0,0
"7254","Guinea","TELIMELE","2/9/15",0,0,1.80817085864029,1.96558239935255,"TELIMELE",59,0,0
"7256","Guinea","TOUGUE","2/9/15",0,0,0,0,"TOUGUE",59,0,0
"7258","Guinea","YOMOU","2/9/15",0,0,4.61505326155631,4.91992809223435,"YOMOU",59,0,0
"7260","Liberia","BOMI","2/9/15",0,0,0,0,"BOMI",59,0,0
"7262","Liberia","BONG","2/9/15",0,0,0.165464064709554,0.22785040678242,"BONG",59,0,0
